Name;Rating;Reviews;Size;Price;Restriction;Category;Genres;Last Updated;Age;Nationality;Gender
Kanji test · Han search Kanji training (free version);4.2;6736;22M;0;Mature;EDUCATION;Education;October 17, 2017;6;ESP;FEMALE
Game for KIDS: KIDS match'em;4.4;7005;6.9M;0;Everyone;EDUCATION;Education;October 23, 2016;66;CZE;OTHER
Flippy Campus - Buy & sell on campus at a discount;4;889;7.4M;0;Everyone;EDUCATION;Education;March 9, 2018;46;PRT;OTHER
Free intellectual training game application |;4.2;5741;84M;0;Everyone;EDUCATION;Education;;56;GER;MALE
ABC Preschool Free;3.8;27572;25M;0;Everyone;EDUCATION;Education;;57;RUS;FEMALE
PINKFONG Baby Shark;4.5;10852;18M;0;Everyone;EDUCATION;Education;November 28, 2017;94;ITA;FEMALE
English words application mikan;4.7;9888;Varies with device;0;Everyone;EDUCATION;Education;July 30, 2018;14;ITA;FEMALE
Learn English for beginners;4.5;1929;2.5M;0;Everyone;EDUCATION;Education;September 28, 2017;42;CZE;MALE
Listen and learn English in seven days;4.3;1516;3.9M;0;Everyone;EDUCATION;Education;July 28, 2018;24;GER;OTHER
Lumosity: #1 Brain Games & Cognitive Training App;4.2;215301;Varies with device;0;Everyone;EDUCATION;Education;August 1, 2018;31;USA;FEMALE
Learn English from Persian: Persian to English;4.3;423;21M;0;Everyone;EDUCATION;Education;April 3, 2018;9;CZE;OTHER
English with Lingualeo;4.7;254519;27M;0;Everyone;EDUCATION;Education;July 20, 2018;87;SGP;OTHER
Learn languages;4.7;1107903;Varies with device;0;Everyone;EDUCATION;Education;August 2, 2018;19;ITA;OTHER
Khan Academy;4.6;85375;21M;0;Everyone;EDUCATION;Education;July 27, 2018;32;EST;OTHER
TED;4.6;181893;18M;0;Everyone;EDUCATION;Education;July 27, 2018;20;PRT;MALE
Quizlet: Learn Languages & Vocab with Flashcards;4.6;211856;Varies with device;0;Everyone;EDUCATION;Education;August 1, 2018;39;SGP;FEMALE
Udemy - Online Courses;4.5;99020;18M;0;Everyone;EDUCATION;Education;August 2, 2018;29;USA;OTHER
Coursera: Online courses;4.4;90481;Varies with device;0;Everyone;EDUCATION;Education;July 27, 2018;39;EST;MALE
edX - Online Courses by Harvard;4.6;32381;10M;0;Everyone;EDUCATION;Education;July 15, 2018;46;SGP;FEMALE
Elevate - Brain Training Games;4.5;248912;Varies with device;0;Everyone;EDUCATION;Education;July 30, 2018;15;CZE;OTHER
NeuroNation - Focus and Brain Training;4.5;248555;Varies with device;0;Everyone;EDUCATION;Education;;62;PRT;MALE
Lumosity: #1 Brain Games & Cognitive Training App;4.2;215301;Varies with device;0;Everyone;EDUCATION;Education;August 1, 2018;23;ITA;MALE
Peak – Brain Games & Training;4.4;272145;Varies with device;0;Everyone;EDUCATION;Education;;55;PRT;OTHER
Memorado - Brain Games;4.4;56897;97M;0;Everyone;EDUCATION;Education;;54;GBR;FEMALE
Lynda - Online Training Videos;4.2;8599;17M;0;Everyone;EDUCATION;Education;July 11, 2018;36;EST;OTHER
Brilliant;4.5;41185;Varies with device;0;Everyone;EDUCATION;Education;August 3, 2018;28;ITA;MALE
CppDroid - C/C++ IDE;4.1;29980;Varies with device;0;Everyone;EDUCATION;Education;August 17, 2017;57;SGP;FEMALE
Quiz&Learn Python;4;304;2.0M;0;Everyone;EDUCATION;Education;July 4, 2016;34;PRT;FEMALE
C++ Tutorials;4.1;358;1.9M;0;Everyone;EDUCATION;Education;August 21, 2014;38;SGP;MALE
C++ Programming;4.3;11904;1.8M;0;Everyone;EDUCATION;Education;August 22, 2015;13;PRT;OTHER
C Programming;4.3;22251;1.8M;0;Everyone;EDUCATION;Education;June 28, 2015;85;USA;FEMALE
Udacity - Lifelong Learning;4.3;22384;17M;0;Everyone;EDUCATION;Education;July 31, 2018;11;GBR;MALE
Udemy - Online Courses;4.5;99020;18M;0;Everyone;EDUCATION;Education;August 2, 2018;10;ESP;OTHER
Learn C++;4.6;73404;5.3M;0;Everyone;EDUCATION;Education;December 25, 2017;70;RUS;FEMALE
Learn programming;4.1;12733;Varies with device;0;Everyone;EDUCATION;Education;May 20, 2018;22;ESP;MALE
Learn JavaScript;4.6;25183;5.4M;0;Everyone;EDUCATION;Education;December 25, 2017;12;SGP;MALE
Learn Java;4.7;52743;5.4M;0;Everyone;EDUCATION;Education;December 25, 2017;63;EST;MALE
Learn HTML;4.7;61749;5.4M;0;Everyone;EDUCATION;Education;December 25, 2017;19;CZE;OTHER
Programming Hub;4.3;55704;15M;0;Everyone;EDUCATION;Education;August 4, 2018;38;USA;OTHER
Learn SQL;4.7;19277;5.3M;0;Everyone;EDUCATION;Education;December 25, 2017;3;PRT;FEMALE
Ready4 SAT (Prep4 SAT);4.6;13612;48M;0;Everyone;EDUCATION;Education;May 10, 2018;61;CZE;MALE
Socratic - Math Answers & Homework Help;4.6;37862;5.4M;0;Everyone;EDUCATION;Education;June 7, 2018;5;ITA;MALE
Ready4 GMAT (Prep4 GMAT);4.6;18372;47M;0;Everyone;EDUCATION;Education;May 21, 2018;49;PRT;OTHER
Pocket GMAT Math;4.3;656;556k;0;Everyone;EDUCATION;Education;July 11, 2014;1;EST;FEMALE
GMAT Question Bank;4.2;240;29M;0;Everyone;EDUCATION;Education;April 29, 2015;77;USA;MALE
GRE Tutor;4;275;2.3M;0;Everyone;EDUCATION;Education;December 2, 2013;52;ITA;FEMALE
GRE Flashcards;4.5;13791;Varies with device;0;Everyone;EDUCATION;Education;June 6, 2018;83;CZE;OTHER
play2prep: ACT;4.2;3692;4.4M;0;Everyone;EDUCATION;Education;July 23, 2015;30;RUS;FEMALE
SAT Test;4.1;2363;6.6M;0;Everyone;EDUCATION;Education;November 17, 2016;29;USA;OTHER
GMAT Math Flashcards;4.4;1769;Varies with device;0;Everyone;EDUCATION;Education;July 11, 2018;30;GER;MALE
Pocket SAT Math;4;430;526k;0;Everyone;EDUCATION;Education;July 11, 2014;32;ESP;OTHER
TOEFL Prep & Practice from Magoosh;4.5;756;12M;0;Everyone;EDUCATION;Education;June 18, 2018;52;CZE;OTHER
GRE Prep & Practice by Magoosh;4.4;3963;Varies with device;0;Everyone;EDUCATION;Education;June 6, 2018;41;FRA;MALE
GRE® Flashcards by Kaplan;4;316;29M;0;Everyone;EDUCATION;Education;February 15, 2017;45;GBR;OTHER
SAT Vocabulary;4.2;642;Varies with device;0;Everyone;EDUCATION;Education;June 5, 2018;61;ESP;MALE
Magoosh GMAT Prep & Practice;4.3;1058;Varies with device;0;Everyone;EDUCATION;Education;June 18, 2018;40;CZE;FEMALE
SAT Flashcards: Prep & Vocabulary;4.2;2277;Varies with device;0;Everyone;EDUCATION;Education;November 7, 2017;24;FRA;OTHER
Khan Academy;4.6;85375;21M;0;Everyone;EDUCATION;Education;July 27, 2018;28;EST;OTHER
TED;4.6;181893;18M;0;Everyone;EDUCATION;Education;July 27, 2018;93;PRT;FEMALE
Duolingo: Learn Languages Free;4.7;6290507;Varies with device;0;Everyone;EDUCATION;Education;;38;GBR;FEMALE
Quizlet: Learn Languages & Vocab with Flashcards;4.6;211856;Varies with device;0;Everyone;EDUCATION;Education;August 1, 2018;72;PRT;OTHER
Coursera: Online courses;4.4;90481;Varies with device;0;Everyone;EDUCATION;Education;July 27, 2018;13;GBR;OTHER
Udemy - Online Courses;4.5;99020;18M;0;Everyone;EDUCATION;Education;August 2, 2018;20;CZE;OTHER
Udacity - Lifelong Learning;4.3;22384;17M;0;Everyone;EDUCATION;Education;July 31, 2018;57;GBR;MALE
edX - Online Courses by Harvard;4.6;32380;10M;0;Everyone;EDUCATION;Education;July 15, 2018;88;GER;FEMALE
Rosetta Stone: Learn to Speak & Read New Languages;4.5;172505;76M;0;Everyone;EDUCATION;Education;;67;FRA;MALE
Google Classroom;4.2;69493;Varies with device;0;Everyone;EDUCATION;Education;July 19, 2018;8;ESP;FEMALE
Lynda - Online Training Videos;4.2;8599;17M;0;Everyone;EDUCATION;Education;July 11, 2018;86;ESP;MALE
Learn languages;4.7;1107884;Varies with device;0;Everyone;EDUCATION;Education;August 2, 2018;41;ESP;OTHER
Brilliant;4.5;41185;Varies with device;0;Everyone;EDUCATION;Education;August 3, 2018;45;RUS;MALE
LinkedIn Learning: Online Courses to Learn Skills;4.6;7973;18M;0;Everyone;EDUCATION;Education;July 27, 2018;94;ITA;OTHER
Babbel – Learn Languages;4.3;266935;21M;0;Everyone;EDUCATION;Education;July 30, 2018;21;ESP;OTHER
Learn English with Phrases;4.2;5695;Varies with device;0;Everyone;EDUCATION;Education;September 28, 2017;91;GBR;MALE
Free english course;4.7;142632;6.9M;0;Everyone;EDUCATION;Education;July 12, 2018;72;USA;MALE
Duolingo: Learn Languages Free;4.7;6290507;Varies with device;0;Everyone;EDUCATION;Education;;4;GER;FEMALE
Learn 50 languages;4.4;55256;14M;0;Everyone;EDUCATION;Education;June 19, 2018;20;EST;FEMALE
Rosetta Stone: Learn to Speak & Read New Languages;4.5;172508;76M;0;Everyone;EDUCATION;Education;;59;ITA;OTHER
Babbel – Learn Spanish;4.4;54798;11M;0;Everyone;EDUCATION;Education;July 30, 2018;25;GBR;FEMALE
Mango Languages: Lovable Language Courses;4;4815;19M;0;Everyone;EDUCATION;Education;July 17, 2018;54;USA;FEMALE
Learn English with Aco;4.6;75112;6.5M;0;Everyone;EDUCATION;Education;November 11, 2017;92;CZE;FEMALE
Learn to Speak English;4.4;33646;7.0M;0;Everyone;EDUCATION;Education;July 15, 2018;86;EST;MALE
Learn languages;4.7;1107903;Varies with device;0;Everyone;EDUCATION;Education;August 2, 2018;24;GER;MALE
Learn English with Wlingua;4.7;314300;3.3M;0;Everyone;EDUCATION;Education;May 2, 2018;50;GBR;MALE
busuu: Learn Languages - Spanish;4.3;206527;21M;0;Everyone;EDUCATION;Education;August 1, 2018;27;SGP;FEMALE
My Class Schedule: Timetable;4.1;9348;Varies with device;0;Everyone;EDUCATION;Education;June 1, 2016;17;FRA;MALE
Study Checker;4.2;3816;2.6M;0;Everyone;EDUCATION;Education;May 4, 2016;87;FRA;MALE
My Study Life - School Planner;4.3;47847;21M;0;Everyone;EDUCATION;Education;June 13, 2017;88;PRT;OTHER
HomeWork;4.3;16195;5.2M;0;Everyone;EDUCATION;Education;September 20, 2016;29;ITA;OTHER
Next Gen Science Standards;4.3;206;18M;0;Everyone;EDUCATION;Education;December 20, 2016;66;ITA;OTHER
myHomework Student Planner;4;28392;Varies with device;0;Everyone;EDUCATION;Education;March 7, 2018;34;SGP;OTHER
Teacher's Gradebook - Additio;4.2;3241;16M;0;Everyone;EDUCATION;Education;August 1, 2018;56;CZE;OTHER
Common Core;4;835;15M;0;Everyone;EDUCATION;Education;December 20, 2016;14;USA;FEMALE
Homework Planner;4;2525;1.2M;0;Everyone;EDUCATION;Education;January 11, 2015;12;ITA;FEMALE
TeachersPayTeachers;3.8;828;Varies with device;0;Everyone;EDUCATION;Education;October 1, 2017;60;USA;MALE
Quizlet: Learn Languages & Vocab with Flashcards;4.6;211856;Varies with device;0;Everyone;EDUCATION;Education;August 1, 2018;84;USA;FEMALE
Edmodo;4.1;200058;18M;0;Everyone;EDUCATION;Education;July 20, 2018;83;RUS;MALE
Socrative Teacher;3.9;1239;1.8M;0;Everyone;EDUCATION;Education;July 29, 2016;84;ESP;OTHER
Training schedule - AllUniver;4.1;702;7.6M;0;Everyone;EDUCATION;Education;October 16, 2017;66;ESP;MALE
Remind: School Communication;4.5;108613;Varies with device;0;Everyone;EDUCATION;Education;August 3, 2018;81;GER;FEMALE
Google Classroom;4.2;69498;Varies with device;0;Everyone;EDUCATION;Education;July 19, 2018;47;SGP;MALE
ClassDojo;4.4;148550;59M;0;Everyone;EDUCATION;Education;;60;USA;OTHER
Duolingo: Learn Languages Free;4.7;6290507;Varies with device;0;Everyone;EDUCATION;Education;;94;CZE;OTHER
Lerni. Learn languages.;4;3847;6.9M;0;Everyone;EDUCATION;Education;October 25, 2017;7;EST;FEMALE
Learn 50 languages;4.4;55256;14M;0;Everyone;EDUCATION;Education;June 19, 2018;55;USA;FEMALE
HelloTalk — Chat;4.4;84309;41M;0;Everyone;EDUCATION;Education;July 25, 2018;12;RUS;OTHER
Mango Languages: Lovable Language Courses;4;4815;19M;0;Everyone;EDUCATION;Education;July 17, 2018;64;FRA;MALE
Rosetta Stone: Learn to Speak & Read New Languages;4.5;172508;76M;0;Everyone;EDUCATION;Education;;96;USA;MALE
Learn languages;4.7;1107948;Varies with device;0;Everyone;EDUCATION;Education;August 2, 2018;3;GBR;FEMALE
Babbel – Learn Languages;4.3;266948;21M;0;Everyone;EDUCATION;Education;July 30, 2018;66;ITA;OTHER
Innovative: Learn 34 Languages;4.5;14206;21M;0;Everyone;EDUCATION;Education;July 26, 2018;32;EST;MALE
busuu: Learn Languages - Spanish;4.3;206532;21M;0;Everyone;EDUCATION;Education;August 1, 2018;55;EST;FEMALE
My Class Schedule: Timetable;4.1;9348;Varies with device;0;Everyone;EDUCATION;Education;June 1, 2016;50;FRA;MALE
Chegg Study - Homework Help;4.3;14700;21M;0;Everyone;EDUCATION;Education;July 30, 2018;86;FRA;MALE
Canvas Student;4.5;42828;Varies with device;0;Everyone;EDUCATION;Education;July 20, 2018;51;SGP;OTHER
Timetable;4.2;40209;Varies with device;0;Everyone;EDUCATION;Education;May 24, 2018;33;EST;OTHER
Socratic - Math Answers & Homework Help;4.6;37862;5.4M;0;Everyone;EDUCATION;Education;June 7, 2018;35;USA;MALE
EasyBib: Citation Generator;3.5;1405;7.3M;0;Everyone;EDUCATION;Education;March 29, 2018;66;GER;OTHER
Google Classroom;4.2;69498;Varies with device;0;Everyone;EDUCATION;Education;July 19, 2018;12;RUS;OTHER
ClassDojo;4.4;148549;59M;0;Everyone;EDUCATION;Education;;73;GBR;FEMALE
HelloTalk — Chat;4.4;84311;41M;0;Everyone;EDUCATION;Education;July 25, 2018;12;GER;MALE
Quizlet: Learn Languages & Vocab with Flashcards;4.6;211856;Varies with device;0;Everyone;EDUCATION;Education;August 1, 2018;80;RUS;FEMALE
busuu: Learn Languages - Spanish;4.3;206532;21M;0;Everyone;EDUCATION;Education;August 1, 2018;38;FRA;MALE
Rosetta Stone: Learn to Speak & Read New Languages;4.5;172508;76M;0;Everyone;EDUCATION;Education;;89;PRT;OTHER
SoloLearn: Learn to Code for Free;4.8;256079;7.6M;0;Teen;EDUCATION;Education;July 12, 2018;58;GBR;FEMALE
Kids Learn Languages by Mondly;4.4;2078;Varies with device;0;Everyone;EDUCATION;Education;;94;GER;MALE
Blinkist - Nonfiction Books;4.1;16103;13M;0;Everyone;EDUCATION;Education;July 31, 2018;52;SGP;OTHER
Sago Mini Hat Maker;4.9;11;63M;$3.99;Everyone;EDUCATION;Education;;68;PRT;MALE
Fuzzy Numbers: Pre-K Number Foundation;4.7;21;44M;$5.99;Everyone;EDUCATION;Education;;11;CZE;FEMALE
Toca Life: City;4.7;31085;24M;$3.99;Everyone;EDUCATION;Education;;40;SGP;OTHER
Toca Life: Hospital;4.7;3528;24M;$3.99;Everyone;EDUCATION;Education;;24;GER;FEMALE
Netflix;4.4;5456208;Varies with device;0;Teen;ENTERTAINMENT;Entertainment;July 31, 2018;5;ESP;MALE
Complete Spanish Movies;4;11656;4.5M;0;Everyone;ENTERTAINMENT;Entertainment;January 20, 2018;87;GBR;MALE
Pluto TV - It’s Free TV;4.2;28948;Varies with device;0;Teen;ENTERTAINMENT;Entertainment;August 4, 2018;24;SGP;FEMALE
Tubi TV - Free Movies & TV;4.3;296771;11M;0;Teen;ENTERTAINMENT;Entertainment;July 15, 2018;83;RUS;OTHER
YouTube Kids;4.5;470089;Varies with device;0;Everyone;ENTERTAINMENT;Entertainment;;92;FRA;OTHER
Mobile TV;3.5;10939;4.6M;0;Everyone;ENTERTAINMENT;Entertainment;April 28, 2016;1;RUS;OTHER
TV+;4.2;98509;Varies with device;0;Everyone;ENTERTAINMENT;Entertainment;June 28, 2018;15;PRT;FEMALE
Digital TV;3.1;5241;Varies with device;0;Everyone;ENTERTAINMENT;Entertainment;June 6, 2018;95;SGP;MALE
Motorola Spotlight Player™;4.6;22508;3.3M;0;Everyone;ENTERTAINMENT;Entertainment;July 16, 2015;14;GER;FEMALE
Vigo Lite;4.2;10291;6.5M;0;Teen;ENTERTAINMENT;Entertainment;August 4, 2018;66;GER;MALE
Google Play Games;4.3;7165362;Varies with device;0;Teen;ENTERTAINMENT;Entertainment;July 16, 2018;23;FRA;FEMALE
Hotstar;4.3;4885646;Varies with device;0;Teen;ENTERTAINMENT;Entertainment;August 3, 2018;35;CZE;FEMALE
Peers.TV: broadcast TV channels First;4.1;141980;Varies with device;0;Teen;ENTERTAINMENT;Entertainment;July 30, 2018;13;ITA;FEMALE
The green alien dance;3.8;6979;12M;0;Everyone;ENTERTAINMENT;Entertainment;July 5, 2018;78;EST;FEMALE
Spectrum TV;3.4;46618;Varies with device;0;Teen;ENTERTAINMENT;Entertainment;July 19, 2018;64;PRT;OTHER
H TV;4.3;103078;5.6M;0;Everyone;ENTERTAINMENT;Entertainment;July 5, 2018;79;USA;OTHER
StarTimes - Live International Champions Cup;4.4;17682;9.7M;0;Everyone;ENTERTAINMENT;Entertainment;August 3, 2018;18;GER;FEMALE
Cinematic Cinematic;4.4;37000;15M;0;Mature;ENTERTAINMENT;Entertainment;June 21, 2018;13;SGP;MALE
MEGOGO - Cinema and TV;4;175528;Varies with device;0;Everyone;ENTERTAINMENT;Entertainment;August 3, 2018;25;SGP;MALE
Talking Angela;3.7;1828284;52M;0;Everyone;ENTERTAINMENT;Entertainment;July 12, 2018;95;ITA;FEMALE
DStv Now;3.9;34923;Varies with device;0;Teen;ENTERTAINMENT;Entertainment;July 27, 2018;26;RUS;MALE
ivi - movies and TV shows in HD;4.5;684116;Varies with device;0;Teen;ENTERTAINMENT;Entertainment;July 31, 2018;43;RUS;OTHER
Radio Javan;4.4;46916;4.5M;0;Everyone;ENTERTAINMENT;Entertainment;July 18, 2018;8;FRA;MALE
Viki: Asian TV Dramas & Movies;4.3;407698;Varies with device;0;Teen;ENTERTAINMENT;Entertainment;July 27, 2018;27;RUS;OTHER
Talking Ginger 2;4.2;702975;49M;0;Everyone;ENTERTAINMENT;Entertainment;July 5, 2018;70;GBR;FEMALE
Girly Lock Screen Wallpaper with Quotes;4.2;32458;18M;0;Everyone;ENTERTAINMENT;Entertainment;June 19, 2018;25;FRA;MALE
No.Draw - Colors by Number 2018;4.5;235496;13M;0;Everyone;ENTERTAINMENT;Entertainment;;54;RUS;OTHER
🔥 Football Wallpapers 4K | Full HD Backgrounds 😍;4.7;11661;4.0M;0;Everyone;ENTERTAINMENT;Entertainment;July 14, 2018;74;GBR;OTHER
Movies by Flixster;4.5;653008;16M;0;Everyone;ENTERTAINMENT;Entertainment;June 20, 2018;10;CZE;OTHER
Low Poly – Puzzle art game;4.5;23063;17M;0;Everyone;ENTERTAINMENT;Entertainment;;59;USA;OTHER
BBC Media Player;3.4;87384;Varies with device;0;Everyone;ENTERTAINMENT;Entertainment;September 14, 2016;46;SGP;FEMALE
Amazon Prime Video;4.2;411683;24M;0;Teen;ENTERTAINMENT;Entertainment;August 2, 2018;62;PRT;FEMALE
Adult Glitter Color by Number Book - Sandbox Pages;4.3;8918;Varies with device;0;Everyone;ENTERTAINMENT;Entertainment;;1;EST;FEMALE
IMDb Movies & TV;4.2;501498;12M;0;Teen;ENTERTAINMENT;Entertainment;July 26, 2018;7;PRT;OTHER
Twitch: Livestream Multiplayer Games & Esports;4.6;2133296;Varies with device;0;Teen;ENTERTAINMENT;Entertainment;July 31, 2018;29;PRT;OTHER
Ziggo GO;4.1;29690;78M;0;Teen;ENTERTAINMENT;Entertainment;August 3, 2018;23;EST;FEMALE
YouTube Gaming;4.2;130549;Varies with device;0;Teen;ENTERTAINMENT;Entertainment;June 27, 2018;35;RUS;FEMALE
PlayStation App;4.2;613059;25M;0;Everyone;ENTERTAINMENT;Entertainment;July 26, 2018;43;GBR;MALE
Talking Ben the Dog;4.3;1633682;57M;0;Everyone;ENTERTAINMENT;Entertainment;July 3, 2018;8;FRA;MALE
Red Bull TV: Live Sports;4.4;42050;Varies with device;0;Teen;ENTERTAINMENT;Entertainment;August 3, 2018;88;FRA;MALE
Trailer Addict Movie Trailers;3.9;2646;9.1M;0;Teen;ENTERTAINMENT;Entertainment;February 14, 2018;50;GER;MALE
Cinemark Theatres;4.1;21867;39M;0;Teen;ENTERTAINMENT;Entertainment;July 12, 2018;19;FRA;FEMALE
Regal Cinemas;4.3;32732;Varies with device;0;Everyone;ENTERTAINMENT;Entertainment;July 19, 2018;91;PRT;MALE
Movies by Flixster;4.5;653008;16M;0;Everyone;ENTERTAINMENT;Entertainment;June 20, 2018;7;PRT;MALE
Fandango Movies - Times + Tickets;4.6;243747;Varies with device;0;Teen;ENTERTAINMENT;Entertainment;August 2, 2018;96;GBR;OTHER
Marcus Theatres;3.6;2639;8.5M;0;Everyone;ENTERTAINMENT;Entertainment;February 7, 2018;29;ITA;OTHER
Harkins Theatres;4.3;1511;12M;0;Everyone;ENTERTAINMENT;Entertainment;June 11, 2018;21;CZE;MALE
AMC Theatres;4.3;44550;72M;0;Everyone;ENTERTAINMENT;Entertainment;July 18, 2018;26;RUS;FEMALE
IMDb Movies & TV;4.2;501497;12M;0;Teen;ENTERTAINMENT;Entertainment;July 26, 2018;58;FRA;FEMALE
Netflix;4.4;5456208;Varies with device;0;Teen;ENTERTAINMENT;Entertainment;July 31, 2018;75;CZE;FEMALE
Food Network;4.1;7813;Varies with device;0;Teen;ENTERTAINMENT;Entertainment;July 27, 2018;92;PRT;FEMALE
Cooking Channel;4.1;1033;16M;0;Teen;ENTERTAINMENT;Entertainment;July 27, 2018;38;PRT;FEMALE
Animal Planet GO;4.2;2442;9.6M;0;Teen;ENTERTAINMENT;Entertainment;July 24, 2018;28;SGP;MALE
VRV: Anime;3.9;15254;Varies with device;0;Teen;ENTERTAINMENT;Entertainment;June 19, 2018;92;USA;FEMALE
DramaFever: Stream Asian Drama Shows & Movies;4.2;155234;22M;0;Teen;ENTERTAINMENT;Entertainment;August 1, 2018;12;ESP;FEMALE
Crunchyroll - Everything Anime;3.7;310066;Varies with device;0;Teen;ENTERTAINMENT;Entertainment;March 5, 2018;6;RUS;MALE
Investigation Discovery GO;4.5;12216;13M;0;Teen;ENTERTAINMENT;Entertainment;July 24, 2018;77;EST;OTHER
Crackle - Free TV & Movies;3.7;388089;Varies with device;0;Teen;ENTERTAINMENT;Entertainment;April 12, 2018;0;USA;FEMALE
CBS - Full Episodes & Live TV;3.8;92058;12M;0;Teen;ENTERTAINMENT;Entertainment;July 20, 2018;79;RUS;MALE
STARZ;4.3;88185;Varies with device;0;Mature;ENTERTAINMENT;Entertainment;June 20, 2018;88;SGP;MALE
Acorn TV: World-class TV from Britain and Beyond;3;493;23M;0;Everyone;ENTERTAINMENT;Entertainment;June 15, 2018;87;SGP;OTHER
HISTORY: Watch TV Show Full Episodes & Specials;4.1;33387;20M;0;Teen;ENTERTAINMENT;Entertainment;July 16, 2018;60;FRA;OTHER
Nick;4.2;123279;25M;0;Everyone;ENTERTAINMENT;Entertainment;;9;RUS;MALE
VH1;4.1;27424;17M;0;Teen;ENTERTAINMENT;Entertainment;July 8, 2018;60;CZE;MALE
FOX NOW - On Demand & Live TV;3.9;60841;Varies with device;0;Teen;ENTERTAINMENT;Entertainment;July 26, 2018;95;CZE;FEMALE
A&E - Watch Full Episodes of TV Shows;4;29706;19M;0;Teen;ENTERTAINMENT;Entertainment;July 16, 2018;50;USA;MALE
The CW;4.4;288150;21M;0;Teen;ENTERTAINMENT;Entertainment;July 23, 2018;53;ITA;OTHER
BET NOW - Watch Shows;4.2;14807;19M;0;Teen;ENTERTAINMENT;Entertainment;July 8, 2018;67;FRA;OTHER
Hulu: Stream TV;4;319692;Varies with device;0;Teen;ENTERTAINMENT;Entertainment;August 3, 2018;84;ITA;MALE
HBO NOW: Stream TV & Movies;3.9;61201;Varies with device;0;Teen;ENTERTAINMENT;Entertainment;July 19, 2018;41;CZE;MALE
Univision NOW - Live TV and On Demand;4;22998;Varies with device;0;Teen;ENTERTAINMENT;Entertainment;June 27, 2018;85;GBR;OTHER
SHOWTIME;4.2;12398;Varies with device;0;Teen;ENTERTAINMENT;Entertainment;July 2, 2018;66;PRT;OTHER
Lifetime - Watch Full Episodes & Original Movies;4;35928;19M;0;Teen;ENTERTAINMENT;Entertainment;July 16, 2018;95;GER;MALE
SeriesGuide – Show & Movie Manager;4.3;64448;4.4M;0;Mature;ENTERTAINMENT;Entertainment;July 21, 2018;70;ITA;OTHER
Comedy Central;3.9;22378;19M;0;Teen;ENTERTAINMENT;Entertainment;July 8, 2018;68;ESP;FEMALE
IMDb Movies & TV;4.2;501498;12M;0;Teen;ENTERTAINMENT;Entertainment;July 26, 2018;12;GBR;OTHER
Netflix;4.4;5456599;Varies with device;0;Teen;ENTERTAINMENT;Entertainment;July 31, 2018;35;USA;MALE
Tubi TV - Free Movies & TV;4.3;296829;11M;0;Teen;ENTERTAINMENT;Entertainment;July 15, 2018;94;ESP;FEMALE
Crunchyroll - Everything Anime;3.7;310095;Varies with device;0;Teen;ENTERTAINMENT;Entertainment;March 5, 2018;68;ITA;MALE
STARZ;4.3;88185;Varies with device;0;Mature;ENTERTAINMENT;Entertainment;June 20, 2018;13;USA;FEMALE
Crackle - Free TV & Movies;3.7;388089;Varies with device;0;Teen;ENTERTAINMENT;Entertainment;April 12, 2018;50;EST;OTHER
CBS - Full Episodes & Live TV;3.8;92058;12M;0;Teen;ENTERTAINMENT;Entertainment;July 20, 2018;45;ESP;OTHER
Nick;4.2;123279;25M;0;Everyone;ENTERTAINMENT;Entertainment;;61;ESP;OTHER
Hulu: Stream TV;4;319691;Varies with device;0;Teen;ENTERTAINMENT;Entertainment;August 3, 2018;40;ESP;MALE
FOX NOW - On Demand & Live TV;3.9;60841;Varies with device;0;Teen;ENTERTAINMENT;Entertainment;July 26, 2018;41;EST;OTHER
The CW;4.4;288150;21M;0;Teen;ENTERTAINMENT;Entertainment;July 23, 2018;30;RUS;OTHER
CW Seed;4.5;16372;13M;0;Teen;ENTERTAINMENT;Entertainment;July 18, 2018;95;FRA;MALE
The NBC App - Watch Live TV and Full Episodes;4.1;58028;17M;0;Teen;ENTERTAINMENT;Entertainment;July 5, 2018;89;GER;FEMALE
